,id,place,time,lat,lon,mag,Oceanic
25456,25456,"29km SE of Bodie, CA",1586707689730,38.046833,-118.7578354,2.35,False
25457,25457,"18km ESE of Anza, CA",1586708045270,33.4941673,-116.495163,1.05,False
25458,25458,"18km ESE of Anza, CA",1586708045260,33.4935,-116.4946667,0.58,False
25459,25459,"41km N of Nikol'skoye, Russia",1586704855322,55.5556,165.9933,4.2,False
25460,25460,"18km S of Guanica, Puerto Rico",1586706764370,17.8075,-66.9305,2.72,False
25461,25461,"76km SSW of Kobuk, Alaska",1586708018022,66.2383,-157.2742,1.1,False
25462,25462,"14km ENE of Mammoth Lakes, CA",1586708654280,37.6628342,-118.8286667,0.78,False
25463,25463,"17km S of Guanica, Puerto Rico",1586706399520,17.8133,-66.9218,2.94,False
25464,25464,"20km S of Guanica, Puerto Rico",1586707547420,17.7923,-66.935,2.94,False
25465,25465,"4km ESE of Pahala, Hawaii",1586708911530,19.1919994,-155.4358368,2.01,False
25466,25466,"71km E of Cascade, Idaho",1586708616510,44.4277,-115.1477,2.5,False
25467,25467,"6km NE of Lake Henshaw, CA",1586709322630,33.2748337,-116.706337,1.05,False
25468,25468,"12km SW of Searles Valley, CA",1586709440900,35.6783333,-117.4823303,1.05,False
25469,25469,"7km E of Lake Henshaw, CA",1586709322010,33.2293333,-116.6868333,0.75,False
25470,25470,"12km SSW of Searles Valley, CA",1586709440660,35.674,-117.4703333,0.9,False
25471,25471,"65km E of Beatty, Nevada",1586708983460,36.832,-116.0358,-0.4,False
25472,25472,"72km W of Alamo, Nevada",1586709931520,37.2865,-115.9827,1.3,False
25473,25473,"11km NNW of Anza, CA",1586710041830,33.6393333,-116.7345,0.68,False
25474,25474,"29km SE of Bodie, CA",1586710495720,38.0470009,-118.7503357,2.39,False
25475,25475,"16km ESE of Little Lake, CA",1586711237670,35.9023333,-117.7356667,0.49,False
25476,25476,"66km W of Talkeetna, Alaska",1586711592686,62.4128,-151.3881,1.6,False
25477,25477,"29km SE of Bodie, CA",1586712080010,38.0470009,-118.7525024,1.96,False
25478,25478,"26km WSW of Hawthorne, Nevada",1586711012590,38.432,-118.9077,1.2,False
25479,25479,"17km ESE of Anza, CA",1586712116820,33.5001667,-116.5025,0.5,False
25480,25480,"24km ESE of Little Lake, CA",1586712358220,35.8431664,-117.666832,1.49,False
25481,25481,"30km SE of Bodie, CA",1586712487270,38.0541649,-118.73983,2.23,False
25482,25482,"24km ESE of Little Lake, CA",1586712358230,35.845,-117.6663333,1.32,False
25483,25483,"10km WNW of Cobb, CA",1586712508080,38.8699989,-122.8248367,0.69,False
25484,25484,"41km SSW of Hawthorne, Nevada",1586712488370,38.168,-118.7473,1.9,False
25485,25485,"18km E of Little Lake, CA",1586712450170,35.9163333,-117.7036667,0.5,False
25486,25486,"17km ESE of Anza, CA",1586712436540,33.4996667,-116.5038333,0.6,False
25487,25487,"13km ENE of Little Lake, CA",1586712809220,35.983,-117.7703333,0.46,False
25488,25488,"30km SE of Bodie, CA",1586713214400,38.060833,-118.734169,2.65,False
25489,25489,"57km ESE of Beatty, Nevada",1586713186750,36.7267,-116.1598,0.4,False
25490,25490,"48km S of Hawthorne, Nevada",1586713215030,38.0947,-118.7035,2.4,False
25491,25491,"16km ESE of Anza, CA",1586713803100,33.4986649,-116.5148315,1.0,False
25492,25492,"16km ESE of Anza, CA",1586713803090,33.5011667,-116.5105,0.87,False
25493,25493,"16km ESE of Anza, CA",1586713973740,33.5011673,-116.5098343,1.07,False
25494,25494,"16km ESE of Anza, CA",1586713973860,33.5025,-116.5116667,0.86,False
25495,25495,"15km ESE of Anza, CA",1586714091720,33.5218333,-116.5136667,0.54,False
25496,25496,"30km WNW of Nikiski, Alaska",1586714176658,60.7542,-151.8243,1.6,False
25497,25497,"49km NNE of Mammoth Lakes, California",1586714160150,38.0427,-118.7155,1.2,False
25498,25498,"17km W of Searles Valley, CA",1586715663110,35.7739983,-117.5966644,1.12,False
25499,25499,"11km NE of Coso Junction, CA",1586715616950,36.1268349,-117.8733368,1.14,False
25500,25500,"11km NE of Coso Junction, CA",1586715616960,36.1258333,-117.8698333,0.93,False
25501,25501,"17km W of Searles Valley, CA",1586715663090,35.77,-117.5966667,1.01,False
25502,25502,"13km WNW of Anza, CA",1586716005530,33.5988333,-116.8085,0.41,False
25503,25503,"23km NNE of Willow, Alaska",1586716659123,61.9517,-149.9144,1.3,False
25504,25504,"15km ESE of Anza, CA",1586716945140,33.512001,-116.5171661,1.43,False
25505,25505,"15km ESE of Anza, CA",1586716945220,33.5163333,-116.5155,1.38,False
25506,25506,"15km ESE of Anza, CA",1586717276260,33.5123329,-116.5169983,1.14,False
25507,25507,"15km ESE of Anza, CA",1586717237020,33.5151672,-116.5159988,0.98,False
25508,25508,"14km ENE of Ridgecrest, CA",1586717236060,35.6818352,-117.5396652,1.05,False
25509,25510,"14km SW of Searles Valley, CA",1586717235770,35.681,-117.5221667,0.98,False
25510,25511,"23km NNE of Willow, Alaska",1586716659132,61.9512,-149.9281,1.3,False
25511,25512,"4km WSW of Guanica, Puerto Rico",1586715787170,17.9581,-66.9476,3.28,False
25512,25513,"15km ESE of Anza, CA",1586717276340,33.517,-116.5176667,1.04,False
25513,25514,"15km ESE of Anza, CA",1586717439100,33.5180016,-116.5149994,1.0,False
25514,25515,"16km ESE of Anza, CA",1586717439130,33.5168333,-116.5126667,0.61,False
25515,25516,"63km ENE of Searles Valley, California",1586716863220,35.9432,-116.7387,2.1,False
25516,25517,"6km WNW of Lake Henshaw, CA",1586717690920,33.2601667,-116.8236667,0.52,False
25517,25518,"75km SW of Homer, Alaska",1586718316843,59.1433,-152.456,1.9,False
25518,25519,"69km WNW of Cape Yakataga, Alaska",1586718085574,60.3039,-143.5863,1.5,False
25519,25520,"53km ENE of Searles Valley, California",1586717936460,36.008,-116.8847,0.7,False
25520,25521,"16km ESE of Anza, CA",1586719032730,33.5105,-116.5085,0.71,False
25521,25522,"15km ESE of Anza, CA",1586719247550,33.5106659,-116.5216675,1.54,False
25522,25523,"15km ESE of Anza, CA",1586719247600,33.5143333,-116.5215,1.47,False
25523,25524,"49km NNE of Mammoth Lakes, California",1586718556050,38.0457,-118.7052,1.4,False
25524,25525,Central Alaska,1586719329034,62.7557,-149.7254,1.5,False
25525,25526,"1km N of Borrego Springs, CA",1586719635280,33.2639999,-116.3755035,1.27,False
25526,25527,"51km NNE of Talkeetna, Alaska",1586719329028,62.7556,-149.7264,1.6,False
25527,25528,"73km NNE of Unalakleet, Alaska",1586718834528,64.504,-160.357,1.7,False
25528,25529,"2km NW of Borrego Springs, CA",1586719635400,33.2713333,-116.39,1.13,False
25529,25530,"16km ESE of Anza, CA",1586719839210,33.5201667,-116.5113333,0.6,False
25530,25531,"18km S of Guanica, Puerto Rico",1586719086610,17.8035,-66.9303,2.81,False
25531,25532,"28km SE of Bodie, CA",1586720435930,38.0573349,-118.7528305,1.93,False
25532,25533,"12km NE of Coso Junction, CA",1586720929720,36.1288338,-117.8690033,1.48,False
25533,25534,"15km ESE of Anza, CA",1586720877990,33.5185,-116.5143333,0.71,False
25534,25535,"39km SSW of Hawthorne, Nevada",1586720975440,38.1823,-118.7357,1.5,False
25535,25536,"12km NE of Coso Junction, CA",1586720929840,36.124,-117.8595,1.3,False
25536,25537,"40km SSW of Stovepipe Wells, CA",1586721400680,36.2519989,-117.2521667,2.39,False
25537,25538,"40km SSW of Stovepipe Wells, CA",1586721400800,36.2516667,-117.2523333,2.37,False
25538,25539,"40km NE of Talkeetna, Alaska",1586721720710,62.62,-149.6609,1.5,False
25539,25540,"53km WNW of Willow, Alaska",1586721806476,61.8924,-151.0058,1.5,False
25540,25541,"19km ESE of Anza, CA",1586721900140,33.482666,-116.4929962,0.97,False
25541,25542,"28km ESE of Bodie, CA",1586721998770,38.0714989,-118.7438354,2.04,False
25542,25543,"18km ESE of Anza, CA",1586721900350,33.4893333,-116.4968333,0.61,False
25543,25544,"53km WNW of Willow, Alaska",1586721806439,61.8951,-151.0106,1.5,False
25544,25545,"9km NW of The Geysers, CA",1586723009680,38.8238335,-122.8426666,0.57,False
25545,25546,"28km ESE of Bodie, CA",1586723412960,38.098999,-118.7248306,2.61,False
25546,25547,"28km SE of Bodie, CA",1586723402450,38.0718346,-118.7493362,2.93,False
25547,25548,"26km ESE of Bodie, CA",1586723724860,38.0843315,-118.7651672,1.94,False
25548,25549,"40km SSW of Hawthorne, Nevada",1586723726100,38.172,-118.7355,1.6,False
25549,25550,"24km N of Ridgecrest, CA",1586723983140,35.8333321,-117.6728363,1.24,False
25550,25551,"24km N of Ridgecrest, CA",1586723983130,35.8326667,-117.6748333,0.99,False
25551,25552,"116km NW of Talkeetna, Alaska",1586724131873,63.1427,-151.5408,1.6,False
25552,25553,"15km SSE of Guanica, Puerto Rico",1586721275000,17.835,-66.8718,2.87,False
25553,25554,"7km NW of The Geysers, CA",1586724842630,38.8156662,-122.8261642,0.32,False
25554,25555,"6km W of Searles Valley, CA",1586724789980,35.7651667,-117.4748333,0.73,False
25555,25556,"22km ENE of San Lucas, CA",1586725168280,36.2244987,-120.8010025,2.18,False
25556,25557,"16km W of Searles Valley, CA",1586725177890,35.7551667,-117.5773333,0.81,False
25557,25558,"30km SE of Bodie, CA",1586725451880,38.0610008,-118.729332,1.95,False
25558,25559,"17km S of Guanica, Puerto Rico",1586722550000,17.8133,-66.929,2.83,False
25559,25560,"38km SSW of Hawthorne, Nevada",1586725736290,38.1857,-118.7418,1.3,False
25560,25561,"27km N of Searles Valley, CA",1586726043560,36.0116653,-117.3633347,1.1,False
25561,25562,"25km SE of Y, Alaska",1586726300070,61.9776,-149.5486,1.4,False
25562,25563,"17km E of Little Lake, CA",1586726681250,35.9493332,-117.7160034,1.19,False
25563,25564,"3km SW of Indios, Puerto Rico",1586725242860,17.9683,-66.8441,2.64,False
25564,25565,"30km SE of Bodie, CA",1586727373380,38.0581665,-118.7296677,2.08,False
25565,25566,"27km ESE of Bodie, CA",1586727526300,38.0825005,-118.7561646,2.01,False
25566,25567,"36km S of Hawthorne, Nevada",1586727530660,38.1953,-118.5793,1.5,False
25567,25568,"16km W of Searles Valley, CA",1586727733650,35.7771667,-117.5801667,0.45,False
25568,25569,"6km W of Guanica, Puerto Rico",1586726543800,17.9648,-66.971,3.14,False
25569,25570,"14km NE of Ridgecrest, CA",1586728092930,35.7103348,-117.5633316,0.99,False
25570,25571,"71km E of Cascade, Idaho",1586726259879,44.3962,-115.1618,3.4,False
25571,25572,"15km WSW of Searles Valley, CA",1586728092830,35.7115,-117.5536667,0.94,False
25572,25573,"70km ESE of Seward, Alaska",1586728473820,59.8384,-148.3004,3.1,False
25573,25574,"78km E of McCall, Idaho",1586727492250,44.8444,-115.1124,2.7,False
25574,25575,"40km NNE of North Nenana, Alaska",1586728605107,64.933,-148.9308,2.5,False
25575,25576,"7km WSW of Palm Springs, CA",1586728560110,33.8016667,-116.5981667,0.75,False
25576,25577,"70km ESE of Seward, Alaska",1586728473836,59.8409,-148.3027,3.1,False
25577,25578,"41km NNE of North Nenana, Alaska",1586728605113,64.9424,-148.9302,2.6,False
25578,25579,"70km ESE of Seward, Alaska",1586728473829,59.8399,-148.3005,3.1,False
25579,25580,"41km NNE of North Nenana, Alaska",1586728605079,64.9418,-148.9326,2.6,False
25580,25581,"87km W of Big Lake, Alaska",1586729090184,61.5124,-151.6023,1.9,False
25581,25582,"87km W of Big Lake, Alaska",1586729090228,61.512,-151.6018,1.9,False
25582,25583,"48km NNE of Mammoth Lakes, California",1586729903030,38.042,-118.742,0.9,False
25583,25584,"8km NE of Coso Junction, CA",1586730947570,36.0870018,-117.8776703,1.61,False
25584,25585,"8km ENE of Coso Junction, CA",1586730947800,36.0803333,-117.8658333,1.43,False
25585,25586,"9km NE of Cabazon, CA",1586731316460,33.980835,-116.7235031,1.96,False
25586,25587,"9km NE of Cabazon, CA",1586731316470,33.9798333,-116.7228333,1.95,False
25587,25588,"72km NE of Idaho City, Idaho",1586730412896,44.2569,-115.1534,2.8,False
25588,25589,"5km SE of Indios, Puerto Rico",1586731648309,17.9606,-66.782,2.8,False
25589,25590,"7km E of Pahala, Hawaii",1586732277180,19.2178326,-155.406662,2.14,False
25590,25591,"22km ENE of San Ardo, CA",1586732608650,36.1018333,-120.6798325,1.53,False
25591,25592,"13km SW of Searles Valley, CA",1586732941760,35.6786652,-117.4970016,1.22,False
25592,25593,"22km ESE of Little Lake, CA",1586732835070,35.8598333,-117.6836667,0.65,False
25593,25594,"13km SW of Searles Valley, CA",1586732941720,35.6775,-117.4975,1.17,False
25594,25595,"49km NNE of Mammoth Lakes, California",1586733000550,38.0453,-118.7183,1.6,False
25595,25596,"18km NNE of Badger, Alaska",1586732999798,64.9401,-147.315,1.2,False
25596,25597,"16km S of Searles Valley, CA",1586733652030,35.628334,-117.4366684,1.72,False
25597,25598,"21km ENE of Little Lake, CA",1586733685000,35.975,-117.6763333,0.64,False
25598,25599,"16km S of Searles Valley, CA",1586733651910,35.6253333,-117.428,1.69,False
25599,25600,"49km NNE of Mammoth Lakes, California",1586734087830,38.046,-118.7058,1.4,False
25600,25601,"18km W of Searles Valley, CA",1586734276660,35.7739983,-117.5978317,1.65,False
25601,25602,"18km NNE of Ridgecrest, CA",1586734276780,35.7766667,-117.6095,1.54,False
25602,25603,"5km SE of Indios, Puerto Rico",1586731648265,17.9582,-66.7794,2.8,False
25603,25604,"23km E of Mount Hood Village, Oregon",1586732296670,45.3183333333333,-121.6845,1.28,False
25604,25605,"14km WNW of Anza, CA",1586734692010,33.5925,-116.8125,0.64,False
25605,25606,"22km E of Mount Hood Village, Oregon",1586732105000,45.3163333333333,-121.6955,0.62,False
25606,25607,"15km W of Searles Valley, CA",1586735182680,35.7601662,-117.5668335,1.29,False
25607,25608,"48km NNE of Mammoth Lakes, California",1586735257740,38.042,-118.728,1.5,False
25608,25609,"7km ENE of Pahala, Hawaii",1586735110160,19.2320004,-155.4133301,3.74,False
25609,25610,"21km N of Searles Valley, CA",1586735474950,35.9580002,-117.390831,2.33,False
25610,25611,"21km N of Searles Valley, CA",1586735474980,35.9585,-117.3928333,2.28,False
25611,25612,"21km ESE of Little Lake, CA",1586735788480,35.8614998,-117.6921692,1.13,False
25612,25613,"22km ESE of Little Lake, CA",1586735788340,35.8588333,-117.6886667,1.06,False
25613,25614,"2km ENE of Anza, CA",1586735947210,33.5601667,-116.6585,0.47,False
25614,25615,"45km NNE of Yakutat, Alaska",1586735979278,59.9123,-139.3606,1.7,False
25615,25616,"21km ESE of Little Lake, CA",1586736086880,35.8668333,-117.6901667,0.31,False
25616,25617,"4km SSW of Mentone, CA",1586736315850,34.0340004,-117.1443329,1.16,False
25617,25618,"5km S of Mentone, CA",1586736316070,34.028,-117.1278333,0.99,False
25618,25619,"5km SW of Salton City, CA",1586736777230,33.2711678,-115.9980011,2.19,False
25619,25620,"22km ESE of Little Lake, CA",1586736788450,35.8671667,-117.6725,0.71,False
25620,25621,"5km SW of Salton City, CA",1586736777340,33.272,-115.9948333,2.2,False
25621,25622,"6km N of Kenwood, CA",1586737415380,38.4703331,-122.5319977,2.27,False
25622,25623,"48km NNE of Mammoth Lakes, California",1586736214100,38.0412,-118.7215,1.4,False
25623,25624,"75km WSW of Challis, Idaho",1586737171769,44.2866,-115.1285,2.5,False
25624,25625,"7km NE of Pahala, Hawaii",1586735110170,19.2263333,-155.4146667,3.6,False
25625,25626,"47km NNE of Mammoth Lakes, California",1586737550780,38.0362,-118.7375,1.2,False
25626,25627,"29km SE of Bodie, CA",1586737792210,38.0598335,-118.7388306,2.08,False
25627,25628,"8km NE of Anza, CA",1586738115070,33.6080017,-116.6133347,0.95,False
25628,25629,"6km ENE of Pahala, Hawaii",1586737881300,19.2243328,-155.4168396,3.22,False
25629,25630,"9km NE of Anza, CA",1586738114770,33.6053333,-116.597,0.7,False
25630,25631,"82km NNW of Antofagasta, Chile",1586737192265,-22.9428,-70.6446,4.3,False
25631,25632,"49km WNW of Willow, Alaska",1586738503444,61.9778,-150.8461,1.7,False
25632,25633,"18km ESE of Anza, CA",1586738736660,33.4835014,-116.4994965,1.16,False
25633,25634,"44km ESE of Bridgeport, California",1586738623780,38.0668,-118.7812,1.6,False
25634,25635,"18km ESE of Anza, CA",1586738736770,33.4811667,-116.4996667,0.96,False
25635,25636,"14km NW of Ocotillo, CA",1586738724520,32.8161667,-116.1146667,1.42,False
25636,25637,"50km WNW of Willow, Alaska",1586738503481,61.9823,-150.8624,1.7,False
25637,25638,"37km S of Hawthorne, Nevada",1586739088240,38.1895,-118.587,1.3,False
25638,25639,"7km E of Pahala, Hawaii",1586739953170,19.2180004,-155.4106598,2.46,False
25639,25640,"7km NW of The Geysers, CA",1586740471020,38.822834,-122.8075027,0.58,False
25640,25641,"4km N of Little Lake, CA",1586740643520,35.9718323,-117.9108353,1.87,False
25641,25642,"4km N of Little Lake, CA",1586740643530,35.9713333,-117.9116667,1.76,False
25642,25643,"17km ESE of Anza, CA",1586740949000,33.4948349,-116.5083313,1.34,False
25643,25644,"17km ESE of Anza, CA",1586740949100,33.4961667,-116.5083333,0.39,False
25644,25645,"10km E of Pahala, Hawaii",1586741338030,19.2040005,-155.3808289,2.02,False
25645,25646,"7km ENE of Pahala, Hawaii",1586741631220,19.2334995,-155.4181671,2.83,False
25646,25647,"94km WSW of Talkeetna, Alaska",1586741808627,61.9819,-151.7738,1.8,False
25647,25648,"7km ENE of Pahala, Hawaii",1586742038650,19.2328339,-155.4163361,2.05,False
25648,25649,"18km ESE of Anza, CA",1586742104840,33.487,-116.495,0.53,False
25649,25650,"33km NNE of North Nenana, Alaska",1586742390711,64.8408,-148.7531,1.7,False
25650,25651,"5km S of Chino Hills, CA",1586742571090,33.9456673,-117.7488327,1.09,False
25651,25652,"47km NNE of Mammoth Lakes, California",1586742583710,38.0298,-118.7377,1.3,False
25652,25653,"5km SSE of Chino Hills, CA",1586742571110,33.9483333,-117.7441667,1.05,False
25653,25654,"30km SE of Bodie, CA",1586742741270,38.0471649,-118.7356644,2.26,False
25654,25655,"34km NNE of North Nenana, Alaska",1586742390820,64.8456,-148.7536,1.8,False
25655,25656,"38km S of Hawthorne, Nevada",1586742744160,38.1782,-118.5978,1.8,False
25656,25657,"27km E of Honaunau-Napoopoo, Hawaii",1586742959630,19.4343338,-155.6054993,2.15,False
25657,25658,"34km NNE of North Nenana, Alaska",1586742390781,64.8465,-148.7595,1.8,False
25658,25659,"299km SSW of Severo-Kuril'sk, Russia",1586742171062,48.2105,154.4678,5.2,False
25659,25660,"2km NNE of Laguna Niguel, CA",1586743685690,33.5403328,-117.699501,1.6,False
25660,25661,"12km WNW of Anza, CA",1586743642570,33.594,-116.7958333,0.1,False
25661,25662,"2km NNE of Laguna Niguel, CA",1586743685680,33.5405,-117.6948333,1.63,False
25662,25663,"29km SE of Bodie, CA",1586743834030,38.0631676,-118.7356644,2.96,False
25663,25664,"7km E of Pahala, Hawaii",1586744100610,19.2161674,-155.406662,2.37,False
25664,25665,"13km SSE of Valle Vista, CA",1586744808120,33.6445,-116.8186667,0.62,False
25665,25666,"21km NNE of Searles Valley, CA",1586745399390,35.9498329,-117.3586655,1.74,False
25666,25667,"20km N of Trona, CA",1586745399460,35.9386667,-117.3503333,1.76,False
25667,25668,"77km W of Anchor Point, Alaska",1586745364994,59.7816,-153.2092,1.6,False
25668,25669,"2km SE of Pleasant Hill, CA",1586745918670,37.9356651,-122.0426636,1.32,False
25669,25670,"29km SE of Bodie, CA",1586746897030,38.0456657,-118.7565002,1.98,False
25670,25671,"43km SSW of Hawthorne, Nevada",1586746165360,38.141,-118.7243,1.6,False
25671,25672,"18km ESE of Anza, CA",1586747361640,33.4988333,-116.4941667,0.25,False
25672,25673,"38km SSW of Cantwell, Alaska",1586747610789,63.0928,-149.3534,1.4,False
25673,25674,"101km NNW of Chirikof Island, Alaska",1586748840768,56.6237,-156.4271,2.4,False
25674,25675,"29km E of Honaunau-Napoopoo, Hawaii",1586748948630,19.4526672,-155.587326,1.8,False
25675,25676,"14km WNW of Anza, CA",1586748902640,33.5955,-116.8131667,0.58,False
25676,25677,"101km NNW of Chirikof Island, Alaska",1586748839736,56.6069,-156.4599,2.4,False
25677,25678,"13km WNW of Anza, CA",1586749092180,33.5971667,-116.8071667,0.37,False
25678,25679,"48km NNE of Mammoth Lakes, California",1586749323100,38.0257,-118.7047,1.5,False
25679,25680,"57km SE of Warm Springs, Nevada",1586749597300,37.8105,-115.9257,0.8,False
25680,25681,"7km ENE of Pahala, Hawaii",1586749855050,19.2294998,-155.4151611,2.0,False
25681,25682,"12km SSE of Anza, CA",1586750637820,33.4561653,-116.6218338,1.09,False
25682,25683,"12km SSE of Anza, CA",1586750637860,33.4576667,-116.6216667,0.99,False
25683,25684,"26km SE of Bodie, CA",1586750963790,38.0661659,-118.7833328,2.6,False
25684,25685,"12km W of Salton City, CA",1586750937440,33.2900009,-116.0873337,1.24,False
25685,25686,"12km W of Salton City, CA",1586750937310,33.2915,-116.0848333,1.21,False
25686,25687,"14km N of Borrego Springs, CA",1586751222850,33.3834991,-116.3766632,1.54,False
25687,25688,"14km N of Borrego Springs, CA",1586751222890,33.3846667,-116.3763333,1.43,False
25688,25689,"51km NNE of Mammoth Lakes, California",1586751820660,38.0542,-118.6787,1.4,False
25689,25690,"31km SE of Bodie, CA",1586752020650,38.036335,-118.7313309,2.36,False
25690,25691,"26km SE of Bodie, CA",1586752145420,38.064167,-118.7819977,2.2,False
25691,25692,"11km NNE of Bridgeport, CA",1586752332430,38.3421669,-119.1705017,1.89,False
25692,25693,"9km SW of Idyllwild, CA",1586752541120,33.6901665,-116.791832,0.97,False
25693,25694,"30km ESE of Bodie, CA",1586752617780,38.071167,-118.7236633,2.18,False
25694,25695,"8km WSW of Idyllwild, CA",1586752540970,33.7018333,-116.7906667,0.77,False
25695,25696,"32km SE of Bodie, CA",1586752833400,38.0343323,-118.7278366,2.0,False
25696,25697,"48km NNE of Mammoth Lakes, California",1586752782500,38.0453,-118.7282,1.7,False
25697,25698,"10km ENE of Ridgecrest, CA",1586752977670,35.6455002,-117.5671692,1.02,False
25698,25699,"11km ENE of Ridgecrest, CA",1586752977530,35.6463333,-117.5558333,0.94,False
25699,25700,"9km E of Pahala, Hawaii",1586753361840,19.2070007,-155.3869934,1.85,False
25700,25701,"6km WNW of The Geysers, CA",1586753678650,38.7965012,-122.8174973,0.32,False
25701,25702,"2km W of Borrego Springs, CA",1586753611020,33.2525,-116.4013333,0.57,False
25702,25703,"19km ESE of Little Lake, CA",1586753998390,35.8631667,-117.7165,0.79,False
25703,25704,"29km SE of Bodie, CA",1586754421670,38.0514984,-118.7536697,2.55,False
25704,25705,"5km NNE of Pinnacles, CA",1586754727900,36.5771675,-121.1218338,1.94,False
25705,25706,"28km SE of Bodie, CA",1586754897510,38.0548325,-118.7558365,1.87,False
25706,25707,"15km ESE of Anza, CA",1586755226580,33.5146667,-116.5176667,0.51,False
25707,25708,"21km N of Searles Valley, CA",1586755911920,35.9573326,-117.3990021,1.01,False
25708,25709,"21km N of Searles Valley, CA",1586755911900,35.9575,-117.3988333,0.88,False
25709,25710,"3km SE of Garnet, CA",1586756742930,33.8815,-116.524,0.57,False
25710,25711,"48km NNE of Mammoth Lakes, California",1586755132020,38.0388,-118.7368,1.2,False
25711,25712,"47km ENE of Warm Springs, Nevada",1586756997260,38.3805,-115.8792,1.2,False
25712,25713,"5km SSE of Coso Junction, CA",1586757178760,36.0038338,-117.9191666,1.01,False
25713,25714,"6km SSE of Coso Junction, CA",1586757178780,36.002,-117.916,0.94,False
25714,25715,"45km S of Redoubt Volcano, Alaska",1586757130324,60.0882,-152.8945,2.7,False
25715,25716,"7km ENE of Pahala, Hawaii",1586757272530,19.2363338,-155.4158325,2.0,False
25716,25717,"3km E of Big Lake, Alaska",1586757446136,61.5229,-149.8916,1.1,False
25717,25718,"44km SSW of Redoubt Volcano, Alaska",1586757130150,60.125,-153.0857,2.7,False
25718,25719,"13km WNW of Anza, CA",1586758077930,33.5908333,-116.8111667,0.7,False
25719,25720,"7km ENE of Coso Junction, CA",1586758776910,36.0784988,-117.8781662,1.23,False
25720,25721,"8km ENE of Coso Junction, CA",1586758777020,36.0753333,-117.869,1.09,False
25721,25722,"27km SE of Bodie, CA",1586759073110,38.0593338,-118.7711639,2.28,False
25722,25723,"41km SSW of Hawthorne, Nevada",1586759074000,38.1645,-118.7468,1.9,False
25723,25724,"101km NNE of Vieques, Puerto Rico",1586758495476,19.3201,-65.6114,2.9,False
25724,25725,"29km SE of Bodie, CA",1586759928710,38.0571671,-118.7441635,2.78,False
25725,25726,"5km N of Stroud, Oklahoma",1586760207965,35.79746628,-96.65468597,1.75,False
25726,25727,"22km ENE of Rosarito, B.C., MX",1586760780750,32.4189987,-116.8238297,1.7,False
25727,25728,"21km ENE of Rosarito, B.C., MX",1586760780630,32.4141667,-116.8316667,1.76,False
25728,25729,"69km NNE of Redoubt Volcano, Alaska",1586760983009,61.0766,-152.3477,0.9,False
25729,25730,"2km SE of The Geysers, CA",1586761045440,38.7608337,-122.7406693,1.73,False
25730,25731,"43km ESE of Bridgeport, California",1586760752090,38.056,-118.7985,1.6,False
25731,25732,"6km ENE of Little Lake, CA",1586761070030,35.9498329,-117.8371658,1.64,False
25732,25733,"6km SSE of Coso Junction, CA",1586761069010,35.9991684,-117.9111633,1.72,False
25733,25734,"6km SE of Coso Junction, CA",1586761069020,35.9996667,-117.9101667,1.72,False
25734,25735,"60km SW of Larsen Bay, Alaska",1586760800611,57.1217,-154.6149,1.8,False
25735,25736,"188km S of Sarangani, Philippines",1586760266616,3.6989,125.3487,5.0,True
25736,25737,"5km NE of Pahala, Hawaii",1586761228480,19.2404995,-155.4369965,1.95,False
25737,25738,"21km NNE of Healy, Alaska",1586761784923,64.0239,-148.7318,1.2,False
25738,25739,"5km S of Palomar Observatory, CA",1586762364810,33.3086667,-116.8561667,0.47,False
25739,25740,"12km WSW of Searles Valley, CA",1586762813040,35.7443352,-117.5323334,1.18,False
25740,25741,"43km ESE of Bridgeport, California",1586762576300,38.073,-118.7877,1.6,False
25741,25742,"12km SW of Searles Valley, CA",1586762834340,35.7006683,-117.5155029,1.08,False
25742,25743,"12km SW of Searles Valley, CA",1586762834180,35.7026667,-117.5038333,0.97,False
25743,25744,"12km WSW of Searles Valley, CA",1586762813030,35.745,-117.5316667,1.02,False
25744,25745,"13km NE of Ridgecrest, CA",1586762849700,35.7006667,-117.5736667,0.81,False
25745,25746,"21km WNW of Searles Valley, CA",1586763621940,35.8146667,-117.6273346,0.97,False
25746,25747,"20km WNW of Searles Valley, CA",1586763621860,35.8183333,-117.6195,0.81,False
25747,25748,"14km ESE of Anza, CA",1586763663210,33.5176667,-116.528,0.31,False
25748,25749,"13km SE of Bodfish, CA",1586764645670,35.508667,-118.3878326,1.6,False
25749,25750,"9km E of Pahala, Hawaii",1586764665220,19.2176666,-155.394165,1.72,False
25750,25751,"13km SE of Bodfish, CA",1586764645750,35.5171667,-118.3741667,1.56,False
25751,25752,"21km N of Searles Valley, CA",1586766278270,35.9508324,-117.3744965,1.04,False
25752,25753,"22km N of Searles Valley, CA",1586766278090,35.9623333,-117.3661667,0.96,False
25753,25754,"10km NNW of Anza, CA",1586766460710,33.6431667,-116.7021667,0.49,False
25754,25755,"7km ENE of Coso Junction, CA",1586766676640,36.0786667,-117.8766632,1.37,False
25755,25756,"7km ENE of Coso Junction, CA",1586766676720,36.074,-117.8746667,1.33,False
25756,25757,"6km WSW of Volcano, Hawaii",1586766758870,19.4028339,-155.2908325,1.73,False
25757,25758,"15km SW of Searles Valley, CA",1586767534940,35.6689987,-117.517334,1.14,False
